"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"25","Kolařík Robert","41","M.O.R.","BEZPP","projektant","Luhačovice","80","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"20","Koňaříková Jitka  Ing.","41","M.O.R.","BEZPP","podnikatel","Vsetín","35","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"44","Kotek Luboš","41","M.O.R.","BEZPP","řidič","Hvozdná","24","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"39","Krist Tibor","37","M.O.R.","BEZPP","vedoucí výroby","Zborovice","25","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"40","Lupačová Lenka","39","M.O.R.","BEZPP","podnikatel","Zlín","20","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"41","Matyáštíková Kateřina","21","M.O.R.","BEZPP","student","Kaňovice","13","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"2","Mejzlíková Luďka  Mgr.","46","M.O.R.","BEZPP","učitelka","Luhačovice","174","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"22","Mikoška Bernard  MgA.","25","M.O.R.","BEZPP","designer","Zlín","19","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"27","Ondrašíková Renata","43","M.O.R.","BEZPP","podnikatel","Uherské Hradiště","20","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"5","Palánek Michal","32","M.O.R.","BEZPP","podnikatel","Zlín","64","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"47","Palánková Stanislava","53","M.O.R.","BEZPP","technik","Otrokovice","18","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"36","Piše Dušan  Ing.","45","M.O.R.","BEZPP","IT pracovník","Slušovice","39","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"24","Plášek Jiří  Ing.","32","M.O.R.","BEZPP","konstruktér","Sehradice","32","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"29","Pospíšil Ladislav","51","M.O.R.","BEZPP","technik","Uherský Brod","11","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"18","Rafaja Miroslav","42","M.O.R.","M.O.R.","podnikatel","Zlín","206","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"10","Sklenářová Kateřina  Ing.","53","M.O.R.","BEZPP","referent","Uherské Hradiště","19","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"7","Slezák Libor  Ing.","50","M.O.R.","BEZPP","podnikatel","Luhačovice","103","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"14","Stejskal Jiří","60","M.O.R.","BEZPP","podnikatel","Uherský Brod","16","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"6","Střálková Lenka  Ing.","44","M.O.R.","BEZPP","PR manažer","Rožnov pod Radhoštěm","54","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"21","Ševčík Jaroslav","26","M.O.R.","BEZPP","vzorkař","Uherské Hradiště","20","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"4","Škrabánková Julie  Ing.","42","M.O.R.","BEZPP","obchodní zástupce","Leskovec","78","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"28","Štauderová Eva  Mgr.","40","M.O.R.","M.O.R.","právník","Zlín","190","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"35","Talašová Lenka  Bc.","34","M.O.R.","BEZPP","učitelka","Luhačovice","72","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"43","Váňa Ladislav","34","M.O.R.","BEZPP","technik","Sehradice","15","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"42","Vlková Kristína","35","M.O.R.","BEZPP","administrativní pracovnice","Zlín","13","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"9","Vojtěšek Jiří  Ing. Ph.D.","33","M.O.R.","BEZPP","vysokoškolský pedagog","Zlín","225","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"17","Vojtík Ivo  Mgr.","48","M.O.R.","BEZPP","učitel","Uherské Hradiště","43","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"16","Vrána Petr  Ing.","56","M.O.R.","BEZPP","učitel a místostarosta města","Uherský Brod","29","0,00",NA,NA,"za Morální Očistu Regionu","Zlínský kraj"
"37","Bočánek Vlastimil","36","""JIH 12""","""JIH 12""","st. obce Sedlečko u Soběslavě","Sedlečko u Soběslavě","221","0,79","-","28","""JIHOČEŠI 2012""","Jihočeský kraj"
"36","Brož Antonín  Ing.","58","""JIH 12""","BEZPP","starosta městyse Borotín","Borotín","424","1,51","-","27","""JIHOČEŠI 2012""","Jihočeský kraj"
"20","Burda Karel","60","""JIH 12""","BEZPP","místostarosta města Vodňany","Vodňany","199","0,71","-","11","""JIHOČEŠI 2012""","Jihočeský kraj"
"44","Buzková Marie  Ing.","49","""JIH 12""","BEZPP","projektantka","Kunžak","162","0,57","-","35","""JIHOČEŠI 2012""","Jihočeský kraj"
"55","Císařovský Václav","66","""JIH 12""","BEZPP","důchodce","Strakonice","131","0,46","-","46","""JIHOČEŠI 2012""","Jihočeský kraj"
"7","Doktor Michal","45","""JIH 12""","""JIH 12""","poslanec Parlamentu ČR","Lomnice nad Lužnicí","2 501","8,94","*","3","""JIHOČEŠI 2012""","Jihočeský kraj"
"45","Dolejšková Ivana","47","""JIH 12""","BEZPP","starostka obce Borovany","Borovany","178","0,63","-","36","""JIHOČEŠI 2012""","Jihočeský kraj"
"21","Doležal Martin  Mgr. Ing.","42","""JIH 12""","""JIH 12""","starosta města Sezimovo Ústí","Sezimovo Ústí","1 132","4,04","-","12","""JIHOČEŠI 2012""","Jihočeský kraj"
"58","Drenčeni Luboš","47","""JIH 12""","BEZPP","fotograf","Vimperk","208","0,74","-","49","""JIHOČEŠI 2012""","Jihočeský kraj"
"8","Dvořák Pavel  Mgr.","63","""JIH 12""","""JIH 12""","středoškolský učitel v. v.","Vimperk","579","2,06","*","9","""JIHOČEŠI 2012""","Jihočeský kraj"
"11","Fatková Jitka  Ing.","36","""JIH 12""","BEZPP","řed. turist. agent. Lipensko","Všemyslice","636","2,27","-","3","""JIHOČEŠI 2012""","Jihočeský kraj"
"4","Fišer Jiří  Ing.","59","""JIH 12""","T2020","starosta města Tábor","Tábor","2 986","10,67","*","1","""JIHOČEŠI 2012""","Jihočeský kraj"
"18","Franců Tomáš  Ing.","63","""JIH 12""","""JIH 12""","projektant","Písek","770","2,75","-","9","""JIHOČEŠI 2012""","Jihočeský kraj"
"57","Frolík Karel","59","""JIH 12""","BEZPP","podnikatel","Písek","211","0,75","-","48","""JIHOČEŠI 2012""","Jihočeský kraj"
"34","Grabmüllerová Šárka  Mgr.","43","""JIH 12""","BEZPP","učitelka ZŠ, repr. ČR triatlon","Prachatice","685","2,44","-","25","""JIHOČEŠI 2012""","Jihočeský kraj"
"54","Hajník Roman  Mgr.","44","""JIH 12""","BEZPP","střed. učitel, spisovatel","Vimperk","297","1,06","-","45","""JIHOČEŠI 2012""","Jihočeský kraj"
"31","Hlaváčková Věra","47","""JIH 12""","BEZPP","herečka Jihočeského divadla","České Budějovice","338","1,20","-","22","""JIHOČEŠI 2012""","Jihočeský kraj"
"49","Hospergr Josef","72","""JIH 12""","BEZPP","důchodce","Blatná","222","0,79","-","40","""JIHOČEŠI 2012""","Jihočeský kraj"
"48","Hrazánková Jana  Ing.","41","""JIH 12""","BEZPP","starostka obce Borová Lada","Borová Lada","353","1,26","-","39","""JIHOČEŠI 2012""","Jihočeský kraj"
"3","Hroch Pavel","49","""JIH 12""","""JIH 12""","starosta obce Kovářov","Kovářov","1 052","3,76","*","7","""JIHOČEŠI 2012""","Jihočeský kraj"
"43","Kacerovský Radoslav  Bc. DiS.","33","""JIH 12""","BEZPP","ved. Bot. zahrady VOŠ a SZeŠ","Tábor","1 098","3,92","-","34","""JIHOČEŠI 2012""","Jihočeský kraj"
"33","Kašpárek Pavel  Ing.","56","""JIH 12""","BEZPP","starosta obce Úsilné,st.r.2011","Úsilné","709","2,53","-","24","""JIHOČEŠI 2012""","Jihočeský kraj"
"22","Knobloch Martin","25","""JIH 12""","BEZPP","všeobecná zdravotní sestra","Jindřichův Hradec","241","0,86","-","13","""JIHOČEŠI 2012""","Jihočeský kraj"
"59","Kopet Antonín  MUDr.","30","""JIH 12""","BEZPP","dětský lékař","Jindřichův Hradec","512","1,83","-","50","""JIHOČEŠI 2012""","Jihočeský kraj"
"52","Korbel František  Mgr. Ph. D.","36","""JIH 12""","T2020","právník, nám. min. spravedl.","Tábor","682","2,43","-","43","""JIHOČEŠI 2012""","Jihočeský kraj"
"19","Korčaková Věra  Mgr.","40","""JIH 12""","""JIH 12""","místostar. města Trhové Sviny","Trhové Sviny","382","1,36","-","10","""JIHOČEŠI 2012""","Jihočeský kraj"
"32","Kostková Jiřina","51","""JIH 12""","BEZPP","vedoucí městské knihovny","Kaplice","187","0,66","-","23","""JIHOČEŠI 2012""","Jihočeský kraj"
"46","Kubíková Jana  Ing.","53","""JIH 12""","BEZPP","konzultantka","Větřní","56","0,20","-","37","""JIHOČEŠI 2012""","Jihočeský kraj"
"24","Mánek Ivan  Mgr. Bc.","81","""JIH 12""","""HOPB""","př.obl.rady PTP-VTNP,skaut","České Budějovice","101","0,36","-","15","""JIHOČEŠI 2012""","Jihočeský kraj"
"9","Maršík Martin  Ing. Ph. D.","46","""JIH 12""","""HOPB""","vysokoškolský učitel, ekonom","České Budějovice","847","3,02","-","1","""JIHOČEŠI 2012""","Jihočeský kraj"
"15","Mencl Filip  Mgr.","49","""JIH 12""","""JIH 12""","star. obce Novosedly n. Než.","Novosedly nad Nežárkou","602","2,15","-","6","""JIHOČEŠI 2012""","Jihočeský kraj"
"16","Moravec Ivo  Ing.","48","""JIH 12""","""HOPB""","čl. rady města ČB, lesní ing.","České Budějovice","294","1,05","-","7","""JIHOČEŠI 2012""","Jihočeský kraj"
"50","Müller Jiří  Ing.","55","""JIH 12""","BEZPP","ved. odb. životního prostředí","Studená","76","0,27","-","41","""JIHOČEŠI 2012""","Jihočeský kraj"
"35","Navrátil Bohuslav  Mgr.","61","""JIH 12""","BEZPP","starosta města Blatná","Blatná","295","1,05","-","26","""JIHOČEŠI 2012""","Jihočeský kraj"
"51","Očásková Ivana  Mgr.","42","""JIH 12""","""JIH 12""","projektová manažerka","Písek","133","0,47","-","42","""JIHOČEŠI 2012""","Jihočeský kraj"
"40","Ochozka Karel  Mgr.","33","""JIH 12""","BEZPP","ředitel ZUŠ","Borovany","269","0,96","-","31","""JIHOČEŠI 2012""","Jihočeský kraj"
"30","Parkosová Ivana  Mgr.","64","""JIH 12""","BEZPP","důchodkyně","Strakonice","323","1,15","-","21","""JIHOČEŠI 2012""","Jihočeský kraj"
"12","Pavel Pavel  Ing.","55","""JIH 12""","""JIH 12""","místostarosta města Strakonice","Strakonice","2 545","9,09","*","2","""JIHOČEŠI 2012""","Jihočeský kraj"
"41","Poláčková Pavla","41","""JIH 12""","""JIH 12""","starostka obce Skály","Skály","300","1,07","-","32","""JIHOČEŠI 2012""","Jihočeský kraj"
"25","Pospíšilová Martina","48","""JIH 12""","BEZPP","starostka města Volary","Volary","565","2,01","-","16","""JIHOČEŠI 2012""","Jihočeský kraj"
"39","Princ Antonín","59","""JIH 12""","BEZPP","ředitel firmy","Český Krumlov","149","0,53","-","30","""JIHOČEŠI 2012""","Jihočeský kraj"
"1","Průša Luboš  JUDr.","46","""JIH 12""","""JIH 12""","ředitel krajského úřadu","Písek","2 392","8,55","*","4","""JIHOČEŠI 2012""","Jihočeský kraj"
"29","Rod Bohumil","47","""JIH 12""","""JIH 12""","starosta obce Jarošov nad Než.","Jarošov nad Nežárkou","378","1,35","-","20","""JIHOČEŠI 2012""","Jihočeský kraj"
"2","Samohýl Jan  PhDr. Th. D.","46","""JIH 12""","""HOPB""","vysokoškolský učitel","Hrdějovice","1 325","4,73","*","6","""JIHOČEŠI 2012""","Jihočeský kraj"
"38","Slaba Martin  Mgr.","38","""JIH 12""","BEZPP","řed. Muzea lesn.,mysliv.a ryb.","České Budějovice","271","0,96","-","29","""JIHOČEŠI 2012""","Jihočeský kraj"
"53","Sláma David  Bc.","24","""JIH 12""","""HOPB""","student","České Budějovice","249","0,89","-","44","""JIHOČEŠI 2012""","Jihočeský kraj"
"42","Sosna Radek  Mgr.","42","""JIH 12""","BEZPP","učitel, trenér SKI Strakonice","Strakonice","373","1,33","-","33","""JIHOČEŠI 2012""","Jihočeský kraj"
"28","Šebková Miloslava","48","""JIH 12""","BEZPP","starostka městyse Malšice","Malšice","389","1,39","-","19","""JIHOČEŠI 2012""","Jihočeský kraj"
"26","Traore Júsuf  Bc. DiS.","30","""JIH 12""","""JIH 12""","předseda a výkonný ředitel","Prachatice","391","1,39","-","17","""JIHOČEŠI 2012""","Jihočeský kraj"
"56","Tůma Jan  Ing.","64","""JIH 12""","""HOPB""","ekolog","České Budějovice","102","0,36","-","47","""JIHOČEŠI 2012""","Jihočeský kraj"
"13","Vácha František  prof. RNDr. Ph. D.","46","""JIH 12""","BEZPP","děkan Přírodověd. fakulty JU","České Budějovice","1 377","4,92","-","4","""JIHOČEŠI 2012""","Jihočeský kraj"
"27","Vanžurová Eva  Mgr.","59","""JIH 12""","""JIH 12""","ředitelka ZŠ E. Beneše Písek","Písek","555","1,98","-","18","""JIHOČEŠI 2012""","Jihočeský kraj"
"6","Vejdovec Lubomír  Ing.","59","""JIH 12""","""HOPB""","ekonom","Srubec","248","0,88","*","8","""JIHOČEŠI 2012""","Jihočeský kraj"
"10","Větrovský Jaroslav  Mgr.","44","""JIH 12""","""JIH 12""","starosta města Mladá Vožice","Mladá Vožice","1 223","4,37","-","2","""JIHOČEŠI 2012""","Jihočeský kraj"
"47","Voběrková Jarmila  Mgr.","47","""JIH 12""","BEZPP","pěstounka, př. obč. sdr. OR","Drahotěšice","277","0,99","-","38","""JIHOČEŠI 2012""","Jihočeský kraj"
"23","Voldřich Jan","55","""JIH 12""","BEZPP","podnikatel","Černá v Pošumaví","96","0,34","-","14","""JIHOČEŠI 2012""","Jihočeský kraj"
"5","Vondrys Pavel  Mgr. Ing.","48","""JIH 12""","""JIH 12""","starosta města Strakonice","Strakonice","2 034","7,27","*","5","""JIHOČEŠI 2012""","Jihočeský kraj"
"14","Zeman Robert  Ing. Bc.","45","""JIH 12""","BEZPP","místostarosta města Prachatice","Prachatice","546","1,95","-","5","""JIHOČEŠI 2012""","Jihočeský kraj"
"17","Zoufalá Jana","44","""JIH 12""","""JIH 12""","starostka obce Mojné","Mojné","456","1,63","-","8","""JIHOČEŠI 2012""","Jihočeský kraj"
"38","Alexa Šárka","43","ČSSD","ČSSD","ředitelka muzeum Jílové","Jílové u Prahy","325","0,42","-","18","Česká strana sociálně demokratická","Středočeský kraj"
"30","Babková Hana","25","ČSSD","ČSSD","zdravotní sestra","Vlašim","1 368","1,79","-","10","Česká strana sociálně demokratická","Středočeský kraj"
"64","Bakule Petr  Mgr.","43","ČSSD","ČSSD","místostarosta Hořovic","Hořovice","668","0,87","-","44","Česká strana sociálně demokratická","Středočeský kraj"
"36","Bártl Pavel  Mgr.","50","ČSSD","ČSSD","ředitel školy","Rožmitál pod Třemšínem","629","0,82","-","16","Česká strana sociálně demokratická","Středočeský kraj"
"68","Becherová Miloslava  Mgr.","53","ČSSD","ČSSD","pedagogická pracovnice","Stochov","221","0,28","-","48","Česká strana sociálně demokratická","Středočeský kraj"
"17","Csermelyi Jiří  Mgr.","58","ČSSD","ČSSD","OSVČ","Tuchoměřice","150","0,19","*","17","Česká strana sociálně demokratická","Středočeský kraj"
"48","Čížková Taťána","39","ČSSD","ČSSD","organizační pracovník","Jesenice","272","0,35","-","28","Česká strana sociálně demokratická","Středočeský kraj"
"31","Dolinek Pavel","27","ČSSD","ČSSD","podnikatel","Mukařov","276","0,36","-","11","Česká strana sociálně demokratická","Středočeský kraj"
"40","Duras Jaroslav","60","ČSSD","ČSSD","ředitel Domova seniorů Benešov","Benešov","900","1,18","-","20","Česká strana sociálně demokratická","Středočeský kraj"
"46","Dvořák Michal","38","ČSSD","ČSSD","realitní makléř","Nelahozeves","152","0,19","-","26","Česká strana sociálně demokratická","Středočeský kraj"
"19","Filip Karel  Mgr.","57","ČSSD","ČSSD","starosta Nové Strašecí","Nové Strašecí","1 222","1,60","*","19","Česká strana sociálně demokratická","Středočeský kraj"
"26","Fontán Libor","39","ČSSD","ČSSD","manažer","Štěchovice","199","0,26","-","6","Česká strana sociálně demokratická","Středočeský kraj"
"11","Holobrada Stanislav  MUDr.","51","ČSSD","ČSSD","řed. Oblast. nemocnice Příbram","Dobříš","2 535","3,32","*","11","Česká strana sociálně demokratická","Středočeský kraj"
"50","Honzák Vladimír  Ing.","64","ČSSD","ČSSD","zaměstnanec státní správy","Jílové u Prahy","103","0,13","-","30","Česká strana sociálně demokratická","Středočeský kraj"
"9","Horčička Karel  Mgr.","39","ČSSD","ČSSD","oblastní poradce","Mladá Boleslav","1 713","2,24","*","9","Česká strana sociálně demokratická","Středočeský kraj"
"28","Hron Karel","48","ČSSD","ČSSD","dispečer","Kostelec nad Černými Lesy","371","0,48","-","8","Česká strana sociálně demokratická","Středočeský kraj"
"5","Chládek Marcel  PhDr. MBA","44","ČSSD","ČSSD","senátor, náměstek hejtmanky","Rakovník","3 614","4,73","*","6","Česká strana sociálně demokratická","Středočeský kraj"
"65","Jakubská Anna  Mgr.","69","ČSSD","ČSSD","biolog","Rakovník","198","0,25","-","45","Česká strana sociálně demokratická","Středočeský kraj"
"41","Kobliha Aleš","34","ČSSD","ČSSD","místostarosta Cerhenic","Cerhenice","297","0,38","-","21","Česká strana sociálně demokratická","Středočeský kraj"
"66","Kohlík Václav  Ing.","65","ČSSD","ČSSD","ředitel azylového domu Kladno","Smečno","220","0,28","-","46","Česká strana sociálně demokratická","Středočeský kraj"
"24","Kolář Roman","45","ČSSD","ČSSD","vedoucí odboru-logistika ČP","Kladno","389","0,51","-","4","Česká strana sociálně demokratická","Středočeský kraj"
"20","Končel Pavel   DiS.","38","ČSSD","ČSSD","starosta Tišic","Tišice","453","0,59","*","20","Česká strana sociálně demokratická","Středočeský kraj"
"29","Kyllar František","65","ČSSD","ČSSD","podnikatel","Kralupy nad Vltavou","325","0,42","-","9","Česká strana sociálně demokratická","Středočeský kraj"
"43","Kysela Pavel  JUDr.","65","ČSSD","ČSSD","ředitel FÚ","Rpety","326","0,42","-","23","Česká strana sociálně demokratická","Středočeský kraj"
"25","Landa Přemysl  Bc.","33","ČSSD","ČSSD","místostarosta Zdic","Zdice","867","1,13","-","5","Česká strana sociálně demokratická","Středočeský kraj"
"45","Liška Jaroslav  Ing.","48","ČSSD","ČSSD","OSVČ","Kamenice","122","0,15","-","25","Česká strana sociálně demokratická","Středočeský kraj"
"32","Lomoz Milan  Ing.","53","ČSSD","ČSSD","vedoucí výroby","Bělá pod Bezdězem","595","0,78","-","12","Česká strana sociálně demokratická","Středočeský kraj"
"37","Mach Tomáš  Ing. Ph.D.","43","ČSSD","ČSSD","náměstek VaK Nymburk","Nymburk","690","0,90","-","17","Česká strana sociálně demokratická","Středočeský kraj"
"39","Medřická Dana","49","ČSSD","ČSSD","starostka obce Lišany","Lišany","765","1,00","-","19","Česká strana sociálně demokratická","Středočeský kraj"
"69","Měchurová Miroslava  PhDr.","60","ČSSD","ČSSD","OSVČ","Odolena Voda","172","0,22","-","49","Česká strana sociálně demokratická","Středočeský kraj"
"14","Mlynářová Lenka","46","ČSSD","ČSSD","úřednice","Cerhenice","580","0,76","*","14","Česká strana sociálně demokratická","Středočeský kraj"
"12","Mocová Dagmar  Ing.","65","ČSSD","ČSSD","řed. okresní agrární komory","Mnichovo Hradiště","1 544","2,02","*","12","Česká strana sociálně demokratická","Středočeský kraj"
"67","Modes Radek  Bc.","44","ČSSD","ČSSD","ředitel RPC","Nelahozeves","105","0,13","-","47","Česká strana sociálně demokratická","Středočeský kraj"
"7","Moravčíková Zuzana  Ing.","55","ČSSD","ČSSD","hejtmanka Středočeského kraje","Kutná Hora","5 049","6,62","*","2","Česká strana sociálně demokratická","Středočeský kraj"
"47","Nedvěd Lukáš   DiS.","30","ČSSD","ČSSD","spec.v oboru obnova venkova","Dolní Krupá","690","0,90","-","27","Česká strana sociálně demokratická","Středočeský kraj"
"6","Němec Milan  PaedDr.","56","ČSSD","ČSSD","ředitel ZŠ, radní Stř. kraje","Mělník","1 815","2,38","*","7","Česká strana sociálně demokratická","Středočeský kraj"
"63","Novák Pavel","35","ČSSD","ČSSD","instalatér - topenář","Světice","738","0,96","-","43","Česká strana sociálně demokratická","Středočeský kraj"
"44","Novotný Lukáš  Bc.","31","ČSSD","ČSSD","ředitel pobočky banky","Kladno","422","0,55","-","24","Česká strana sociálně demokratická","Středočeský kraj"
"8","Peřina Jiří  Dr. Ing.","45","ČSSD","ČSSD","ekonom","Hořovice","1 614","2,11","*","8","Česká strana sociálně demokratická","Středočeský kraj"
"2","Petera Miloš  Ing.","54","ČSSD","ČSSD","starosta, náměstek hejtmanky","Nymburk","3 023","3,96","*","3","Česká strana sociálně demokratická","Středočeský kraj"
"58","Pikrt Pavel  Ing.","59","ČSSD","ČSSD","technik MěRK Příbram","Příbram","516","0,67","-","38","Česká strana sociálně demokratická","Středočeský kraj"
"52","Prkno Jaroslav","38","ČSSD","ČSSD","starosta obce Doubravčice","Doubravčice","150","0,19","-","32","Česká strana sociálně demokratická","Středočeský kraj"
"62","Procházka Milan  RNDr.","54","ČSSD","ČSSD","region. manažer zahra. prodeje","Benátky nad Jizerou","312","0,40","-","42","Česká strana sociálně demokratická","Středočeský kraj"
"15","Růžičková Aneta  Bc. DiS.","34","ČSSD","ČSSD","diplomovaná zdravotní sestra","Kladno","1 659","2,17","*","15","Česká strana sociálně demokratická","Středočeský kraj"
"51","Rys Jiří","23","ČSSD","ČSSD","student Univerzity Karlovy","Oskořínek","580","0,76","-","31","Česká strana sociálně demokratická","Středočeský kraj"
"1","Řihák Josef  MVDr.","53","ČSSD","ČSSD","starosta Příbrami","Příbram","5 290","6,93","*","1","Česká strana sociálně demokratická","Středočeský kraj"
"35","Seidl Zdeněk  Prof. MUDr. CSc.","62","ČSSD","ČSSD","lékař, náměstek hejtmanky","Vlašim","2 083","2,73","-","15","Česká strana sociálně demokratická","Středočeský kraj"
"10","Semerád Marek  PhDr. et Bc.","34","ČSSD","ČSSD","starosta Cerhenic","Cerhenice","1 207","1,58","*","10","Česká strana sociálně demokratická","Středočeský kraj"
"21","Schenk Pavel","45","ČSSD","ČSSD","ředitel servisní části PT REAL","Beroun","314","0,41","-","1","Česká strana sociálně demokratická","Středočeský kraj"
"22","Stránská Irena","47","ČSSD","ČSSD","starostka Opolan","Opolany","629","0,82","-","2","Česká strana sociálně demokratická","Středočeský kraj"
"27","Sunkovský Petr  Ing.","47","ČSSD","ČSSD","ředitel ÚSP - Domova Krajánek","Jesenice","781","1,02","-","7","Česká strana sociálně demokratická","Středočeský kraj"
"3","Syblík Zdeněk  Bc.","56","ČSSD","ČSSD","1. náměstek primátora Kladna","Kladno","2 930","3,84","*","4","Česká strana sociálně demokratická","Středočeský kraj"
"57","Šimon Ondřej","30","ČSSD","ČSSD","ředitel Domova seniorů Beroun","Beroun","706","0,92","-","37","Česká strana sociálně demokratická","Středočeský kraj"
"42","Šimůnek Libor","44","ČSSD","BEZPP","výpravčí vlaků","Bělá pod Bezdězem","792","1,03","-","22","Česká strana sociálně demokratická","Středočeský kraj"
"18","Šmejkalová Petra","42","ČSSD","ČSSD","úřednice","Divišov","632","0,82","*","18","Česká strana sociálně demokratická","Středočeský kraj"
"54","Šnaidr Stanislav   DiS.","25","ČSSD","ČSSD","student","Neratovice","393","0,51","-","34","Česká strana sociálně demokratická","Středočeský kraj"
"16","Štěrba Jiří","59","ČSSD","ČSSD","starosta Březnice","Březnice","609","0,79","*","16","Česká strana sociálně demokratická","Středočeský kraj"
"53","Topol Libor  Ing.","43","ČSSD","ČSSD","technický pracovník","Bystřice","362","0,47","-","33","Česká strana sociálně demokratická","Středočeský kraj"
"34","Trmal Roman","26","ČSSD","ČSSD","OSVČ","Tehov","200","0,26","-","14","Česká strana sociálně demokratická","Středočeský kraj"
"13","Třísková Emílie","50","ČSSD","ČSSD","řed. Centra soc.a zdrav.služeb","Poděbrady","1 703","2,23","*","13","Česká strana sociálně demokratická","Středočeský kraj"
"33","Tvrdý Jan","42","ČSSD","ČSSD","ředitel společnosti","Zdiby","142","0,18","-","13","Česká strana sociálně demokratická","Středočeský kraj"
"70","Vacek Lukáš  Ing.","29","ČSSD","ČSSD","podnikatel","Neratovice","192","0,25","-","50","Česká strana sociálně demokratická","Středočeský kraj"
"61","Veselý Jaroslav  Mgr.","39","ČSSD","ČSSD","obchodní ředitel","Brandýs nad Labem-Stará Boleslav","351","0,46","-","41","Česká strana sociálně demokratická","Středočeský kraj"
"49","Větrovský Petr","27","ČSSD","ČSSD","řed.fotbal. klubu 1.FK Příbram","Příbram","611","0,80","-","29","Česká strana sociálně demokratická","Středočeský kraj"
"4","Vlková Miloslava","53","ČSSD","ČSSD","ředitelka SPMP Hvozdy","Štěchovice","1 436","1,88","*","5","Česká strana sociálně demokratická","Středočeský kraj"
"23","Volenec Jiří","50","ČSSD","ČSSD","starosta Církvice","Církvice","848","1,11","-","3","Česká strana sociálně demokratická","Středočeský kraj"
"56","Volf Vojtěch","48","ČSSD","ČSSD","náměstek primátora Kladna","Kladno","991","1,29","-","36","Česká strana sociálně demokratická","Středočeský kraj"
"60","Vosecký Jan  Ing.","39","ČSSD","ČSSD","OSVČ","Přerov nad Labem","226","0,29","-","40","Česká strana sociálně demokratická","Středočeský kraj"
"59","Vtípil Bohuslav  Ing.","47","ČSSD","ČSSD","místostarosta města Sázava","Sázava","346","0,45","-","39","Česká strana sociálně demokratická","Středočeský kraj"
"55","Zelenka Jaroslav","62","ČSSD","ČSSD","státní zaměstnanec","Benešov","379","0,49","-","35","Česká strana sociálně demokratická","Středočeský kraj"
"39","Ambrusová Ivana  Bc.","49","ČSSD","ČSSD","ředitelka DsPS","Český Krumlov","289","0,53","-","21","Česká strana sociálně demokratická","Jihočeský kraj"
"28","Bartáčková Alice  Mgr. et Mgr.","37","ČSSD","ČSSD","státní zaměstnanec","Tábor","439","0,81","-","10","Česká strana sociálně demokratická","Jihočeský kraj"
"12","Bastlová Olga  Ing.","42","ČSSD","ČSSD","místostarostka","Tábor","1 090","2,02","*","12","Česká strana sociálně demokratická","Jihočeský kraj"
"42","Bednarčík Petr  Ing.","51","ČSSD","ČSSD","jednatel společnosti","Vimperk","165","0,30","-","24","Česká strana sociálně demokratická","Jihočeský kraj"
"33","Bílek Roman  MUDr.","50","ČSSD","ČSSD","lékař","Lomnice nad Lužnicí","569","1,05","-","15","Česká strana sociálně demokratická","Jihočeský kraj"
"38","Bláha Vladimír","55","ČSSD","ČSSD","starosta","Nová Bystřice","539","1,00","-","20","Česká strana sociálně demokratická","Jihočeský kraj"
"11","Bohdalová Vlasta  Mgr.","55","ČSSD","ČSSD","poslankyně PS PČR","České Budějovice","1 209","2,24","*","11","Česká strana sociálně demokratická","Jihočeský kraj"
"40","Burda Pavel  MUDr.","45","ČSSD","ČSSD","lékař","České Budějovice","637","1,18","-","22","Česká strana sociálně demokratická","Jihočeský kraj"
"8","Carda Dalibor  Mgr.","56","ČSSD","ČSSD","starosta","Český Krumlov","1 184","2,20","*","8","Česká strana sociálně demokratická","Jihočeský kraj"
