"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"12","Venclík Ivan  RNDr. ","64","SZ","SZ","chemik","Hrdějovice","21","0.00",NA,NA,"Strana zelených","Budějovický kraj"
"22","Venclíková Drahomíra  Mgr. ","55","SZ","SZ","pedagog","Hrdějovice","18","0.00",NA,NA,"Strana zelených","Budějovický kraj"
"31","Vodová Dagmar   ","51","SZ","BEZPP","podnikatelka","České Budějovice","2","0.00",NA,NA,"Strana zelených","Budějovický kraj"
"10","Weiss Jindřich  Ing. ","44","SZ","SZ","technik","České Budějovice","24","0.00",NA,NA,"Strana zelených","Budějovický kraj"
"4","Balák Libor   ","39","SZ","BEZPP","hudební skladatel","Karlovy Vary","131","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"40","Bartoň Pavel  Ing. ","26","SZ","BEZPP","projektant","Horní Slavkov","43","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"27","Bartoš Bohumil   ","44","SZ","BEZPP","natěrač - technik","Ostrov","19","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"29","Báťa Pavel  Ing. ","41","SZ","BEZPP","ekonomický ředitel","Dalovice","28","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"48","Beneš Zdeněk   ","50","SZ","BEZPP","vedoucí person.odd.","Horní Slavkov","11","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"12","Čech Jaroslav   ","31","SZ","BEZPP","dělník","Chodov","29","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"45","Dymáček Martin   ","33","SZ","SZ","podnikatel","Horní Slavkov","25","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"5","Erberová Soňa  Mgr. ","29","SZ","SZ","lektor cizího jazyka","Karlovy Vary","107","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"17","Fischer Vlastimil   ","25","SZ","BEZPP","svobodné povolání","Plesná","29","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"42","Forman Pavel   ","29","SZ","BEZPP","báňský úpravář","Nejdek","8","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"9","Gebouský Milan  RNDr. ","43","SZ","BEZPP","výkonný ředitel","Loket","91","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"47","Hadáček Pavel  Ing. ","45","SZ","BEZPP","ekonom","Horní Slavkov","17","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"2","Hanzík Petr   ","54","SZ","SZ","starosta města","Horní Slavkov","127","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"35","Holub Martin   ","30","SZ","BEZPP","vedoucí velkostroje","Nejdek","21","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"31","Homolka Roman   ","26","SZ","BEZPP","dělník","Karlovy Vary","23","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"28","Hotěk Jan  Ing. ","42","SZ","BEZPP","podnikatel","Horní Slavkov","41","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"18","Jun Jiří  Ing. ","44","SZ","BEZPP","podnikatel ekonom","Horní Slavkov","62","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"25","Kasal Michal   ","29","SZ","BEZPP","zámečník","Toužim","11","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"26","Klečková Šárka   ","36","SZ","BEZPP","švadlena","Karlovy Vary","43","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"34","Kotous Karel  Ing. ","35","SZ","BEZPP","ekonom","Horní Slavkov","49","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"33","Kubáč Lubomír   ","38","SZ","BEZPP","truhlář","Karlovy Vary","16","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"43","Kubík Ota   ","38","SZ","SZ","podnikatel-truhlář","Horní Slavkov","41","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"6","Lichtenberg Marian Han   ","32","SZ","BEZPP","kovář","Cheb","74","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"21","Nováková Růžena   ","42","SZ","BEZPP","samostatný referent","Nejdek","30","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"11","Oberreiter Miroslav  Bc. ","49","SZ","BEZPP","jednatel s.r.o.","Nejdek","25","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"10","Pála Lumír   ","52","SZ","SZ","projektant","Ostrov","46","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"14","Pavelec Petr   ","25","SZ","BEZPP","loutkoherec","Cheb","88","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"37","Pejsar Václav   ","52","SZ","BEZPP","obchodní zástupce","Horní Slavkov","18","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"15","Polcar Miloslav   ","49","SZ","BEZPP","knihkupec","Sokolov","47","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"19","Ročňák Adam   ","20","SZ","BEZPP","student","Karlovy Vary","65","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"38","Růžičková Zdeňka   ","38","SZ","BEZPP","samostatný referent","Nejdek","24","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"30","Schafferhans Přemysl   ","42","SZ","BEZPP","obchodní ředitel","Karlovy Vary","19","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"3","Skopec Jindřich   ","32","SZ","BEZPP","herec","Cheb","85","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"46","Spal Petr  Ing. ","40","SZ","BEZPP","technik","Horní Slavkov","9","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"24","Šollová Eva   ","44","SZ","BEZPP","podnikatelka","Horní Slavkov","66","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"8","Šoustalová Marie   ","63","SZ","SZ","důchodce","Nejdek","68","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"20","Šťastný Karel   ","32","SZ","BEZPP","mechanik","Nová Ves","10","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"41","Štěpán Radomír   ","22","SZ","BEZPP","disponent","Nejdek","13","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"22","Šulc Radoslav   ","25","SZ","BEZPP","nástrojař","Nová Role","19","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"16","Šulcová Jana   ","24","SZ","BEZPP","podnikatelka","Nová Role","37","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"13","Švejda Vladimír   ","39","SZ","BEZPP","technický ředitel","Karlovy Vary","34","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"50","Uhlík Jan   ","58","SZ","SZ","podnikatel","Horní Slavkov","12","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"32","Uhlíř Vladimír   ","37","SZ","BEZPP","úředník","Nejdek","20","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"7","Vildumetzová Jana  Mgr. ","27","SZ","BEZPP","učitelka ZŠ","Horní Slavkov","61","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"49","Vytlačil Miroslav   ","47","SZ","BEZPP","podnikatel","Horní Slavkov","9","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"36","Walterová Karolína   ","25","SZ","BEZPP","obchodní zástupce","Karlovy Vary","34","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"39","Zeman Emil   ","53","SZ","SZ","soukromý podnikatel","Karlovy Vary","21","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"44","Zemanová Zdena   ","50","SZ","SZ","dietní sestra","Chyše","8","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"1","Žlebek Pavel  RNDr. ","56","SZ","SZ","podnikatel - ekolog","Karlovy Vary","159","0.00",NA,NA,"Strana zelených","Karlovarský kraj"
"42","Andrašík Antonín   ","70","SZ","SZ","dílenský mistr","Hodonín","6","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"9","Benda Petr  RNDr. ","58","SZ","SZ","chemik","Brno","92","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"17","Binder Leopold   ","40","SZ","SZ","architekt","Strážnice","43","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"37","Čechová Olga   ","23","SZ","BEZPP","laborantka","Hostěrádky-Rešov","69","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"8","Daniel Jan   ","43","SZ","SZ","podnikatel","Hodonín","32","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"40","Dvořáček Jiří   ","58","SZ","SZ","malíř pokojů","Brno","7","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"11","Franek Michal  Ing. ","38","SZ","BEZPP","projektant","Brno","166","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"2","Frýbertová Anna   ","36","SZ","SZ","manažer","Hodonín","130","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"28","Horák Jaroslav   ","54","SZ","SZ","překladatel","Brno","18","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"46","Janeček Vlastislav   ","43","SZ","BEZPP","řidič","Jamolice","16","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"48","Juračková Helena   ","48","SZ","BEZPP","ekonomka","Brno","7","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"23","Jurkovič Miroslav   ","37","SZ","SZ","manipulant","Hodonín","17","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"16","Juroch Jan  RNDr. ","42","SZ","BEZPP","rostlinolékař","Brno","154","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"51","Kiszlingová Zdenka   ","56","SZ","BEZPP","laborantka","Šlapanice","9","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"41","Kleibl Zbyněk   ","50","SZ","BEZPP","ved.stav.odb.","Kuřim","12","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"52","Kohoutová Sylva  Ing. ","64","SZ","BEZPP","projektantka","Brno","6","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"10","Kolísek Jaroslav   ","61","SZ","BEZPP","automechanik","Hodonín","27","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"22","Kotovicová Jana  RNDr. ","45","SZ","SZ","vysokoškol. učit.","Brno","84","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"35","Koutný Petr  Ing. ","44","SZ","BEZPP","zoolog","Brno","151","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"45","Kozina František   ","58","SZ","SZ","soustružník","Brno","24","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"30","Kukula Ladislav   ","26","SZ","SZ","dělník","Hodonín","48","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"13","Libus Jan  Ing. ","44","SZ","SZ","lesník","Brno","193","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"32","Ludvík Josef   ","44","SZ","SZ","úředník","Brno","4","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"3","Macurová Dana   ","42","SZ","SZ","refer.úř.měst.části","Brno","156","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"21","Máchal Aleš   ","48","SZ","BEZPP","řed.domu ekol.vých.","Brno","389","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"38","Machek Jaroslav  Ing. ","46","SZ","BEZPP","stavební inženýr","Brno","12","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"6","Matějíčková Jarmila   ","53","SZ","SZ","dispečerka zásobov.","Brno","27","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"34","Mrázek Leoš   ","32","SZ","BEZPP","podnikatel","Břeclav","27","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"4","Nawrath Martin  Mgr. ","32","SZ","BEZPP","ekologický poradce","Brno","468","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"7","Nekvapil Josef  Ing. ","54","SZ","SZ","soudní znalec","Brno","67","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"33","Němeček Josef   ","37","SZ","BEZPP","horník","Hodonín","38","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"39","Němeček Radomír   ","36","SZ","BEZPP","zedník","Hodonín","25","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"49","Nýdrle Miroslav  Ing. ","73","SZ","SZ","architekt","Brno","16","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"56","Pallanová Jitka   ","26","SZ","BEZPP","laborantka","Brno","57","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"24","Pokorný Štěpán  Ing. ","58","SZ","BEZPP","ved.odd.hyg.stan.","Práče","34","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"57","Prokeš Pavel   ","26","SZ","BEZPP","knihovník","Brno","59","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"36","Přidal Josef   ","40","SZ","SZ","dělník","Hodonín","17","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"47","Puczoková Hana  Ing. ","36","SZ","BEZPP","projektantka","Brno","21","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"54","Razgyelová Anna   ","65","SZ","SZ","vedoucí prodejny","Brno","6","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"55","Sedláčková Jarmila   ","60","SZ","BEZPP","chemik","Brno","5","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"14","Sendek Bohumil   ","35","SZ","SZ","dělník","Hodonín","43","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"20","Sendeková Jarmila   ","34","SZ","SZ","dělnice","Hodonín","50","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"19","Spilka Pavel  Ing. ","57","SZ","SZ","inspektor ČZPI","Brno","28","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"5","Svoboda Stanislav  RNDr. ","75","SZ","BEZPP","biolog","Hodonín","119","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"31","Svobodová Sylvie  Ing. ","25","SZ","BEZPP","odborná asistentka","Brno","68","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"25","Šalplachta Jan  RNDr. ","51","SZ","BEZPP","vysokoškol.učitel","Brno","67","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"12","Škorpík Martin  Ing. ","43","SZ","BEZPP","nám.řed.Spr.nár.par.","Lukov","171","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"43","Šlesinger Josef   ","26","SZ","BEZPP","restaurátor","Brno","75","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"50","Šlesingerová Hana   ","23","SZ","BEZPP","studentka","Brno","114","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"18","Štefanová Šárka  Ing. ","27","SZ","BEZPP","ekologická poradkyně","Jinačovice","186","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"44","Tornová Jarmila   ","44","SZ","BEZPP","sekretářka","Brno","5","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"27","Tučková Alena   ","48","SZ","BEZPP","chemik","Břeclav","26","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"53","Uher Miroslav   ","74","SZ","SZ","projektant","Brno","4","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"26","Veverka Milan   ","48","SZ","BEZPP","řidič","Hodonín","22","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"1","Vlašín Mojmír  RNDr. ","46","SZ","BEZPP","ekolog","Brno","893","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"15","Zabloudilová Věra   ","57","SZ","SZ","chemik","Brno","21","0.00",NA,NA,"Strana zelených","Brněnský kraj"
"15","Bukáček Jan  Ing. ","47","KSČM","KSČM","ekonom","Kostelec nad Č.Lesy","654","1.04","*","15","Komunistická strana Čech a Moravy","Středočeský kraj"
"35","Celba Filip  Ing. ","55","KSČM","KSČM","starosta","Slabce","801","1.28"," ","19","Komunistická strana Čech a Moravy","Středočeský kraj"
"50","Coufal Zbyněk  Ing. ","45","KSČM","KSČM","soukr. podnikatel","Čistá","502","0.80"," ","34","Komunistická strana Čech a Moravy","Středočeský kraj"
"9","Čechák Vilém  Ing. ","60","KSČM","KSČM","dopravní technik","Olbramovice","656","1.05","*","9","Komunistická strana Čech a Moravy","Středočeský kraj"
"19","Douda Jaroslav   ","53","KSČM","KSČM","starosta","Chlístovice","580","0.93"," ","3","Komunistická strana Čech a Moravy","Středočeský kraj"
"64","Dovolil Josef  Ing. ","43","KSČM","KSČM","soukr. podnikatel","Mladá Boleslav","296","0.47"," ","48","Komunistická strana Čech a Moravy","Středočeský kraj"
"13","Fialová Jiřina   ","50","KSČM","KSČM","starostka","Vraňany","1 131","1.81","*","13","Komunistická strana Čech a Moravy","Středočeský kraj"
"47","Friedrich Jaroslav   ","63","KSČM","KSČM","důchodce","Rožmitál p.Třemšínem","630","1.01"," ","31","Komunistická strana Čech a Moravy","Středočeský kraj"
"18","Gregor Jaroslav  RSDr. ","54","KSČM","KSČM","soukr. podnikatel","Vlašim","627","1.00"," ","2","Komunistická strana Čech a Moravy","Středočeský kraj"
"22","Hádek Jan  Ing. ","45","KSČM","KSČM","vědecký prac.","Kralupy nad Vltavou","834","1.33"," ","6","Komunistická strana Čech a Moravy","Středočeský kraj"
"6","Hajleková Zdeňka  Ing. ","41","KSČM","KSČM","odborný referent","Brandýs n.L.-St.Bol.","1 232","1.97","*","6","Komunistická strana Čech a Moravy","Středočeský kraj"
"37","Havlíček Milan  RSDr. ","52","KSČM","KSČM","soukr. podnikatel","Říčany","280","0.44"," ","21","Komunistická strana Čech a Moravy","Středočeský kraj"
"25","Hejduk Stanislav   ","44","KSČM","KSČM","elektrotechnik","Kralupy nad Vltavou","923","1.48"," ","9","Komunistická strana Čech a Moravy","Středočeský kraj"
"29","Herman Vladimír  JUDr. ","52","KSČM","KSČM","právník","Kosmonosy","872","1.39"," ","13","Komunistická strana Čech a Moravy","Středočeský kraj"
"26","Hlavatý Martin   ","43","KSČM","KSČM","technik","Kutná Hora","1 073","1.72"," ","10","Komunistická strana Čech a Moravy","Středočeský kraj"
"2","Horváthová Hana   ","46","KSČM","KSČM","daňový poradce","Zruč nad Sázavou","2 360","3.78","*","2","Komunistická strana Čech a Moravy","Středočeský kraj"
"14","Hroníková Eva   ","45","KSČM","KSČM","prodavačka","Kladno","1 712","2.74","*","14","Komunistická strana Čech a Moravy","Středočeský kraj"
"7","Hršel Karel  JUDr. ","48","KSČM","KSČM","instruktor pojiš.","Mníšek pod Brdy","921","1.47","*","7","Komunistická strana Čech a Moravy","Středočeský kraj"
"55","Hrubý Josef  Ing. ","53","KSČM","KSČM","zemědělský technik","Daleké Dušníky","512","0.82"," ","39","Komunistická strana Čech a Moravy","Středočeský kraj"
"31","Hrzal Václav  RSDr. ","52","KSČM","KSČM","technik","Volenice","480","0.76"," ","15","Komunistická strana Čech a Moravy","Středočeský kraj"
"12","Hubený Pavel   ","46","KSČM","KSČM","soukr. podnikatel","Hudlice","653","1.04","*","12","Komunistická strana Čech a Moravy","Středočeský kraj"
"45","Chuman Zbyněk   ","48","KSČM","KSČM","konstruktér","Jeneč","189","0.30"," ","29","Komunistická strana Čech a Moravy","Středočeský kraj"
"21","Jakubec Václav   ","53","KSČM","BEZPP","starosta","Luštěnice","745","1.19"," ","5","Komunistická strana Čech a Moravy","Středočeský kraj"
"56","Kasner Pavel  RSDr. ","54","KSČM","KSČM","technik","Kladno","701","1.12"," ","40","Komunistická strana Čech a Moravy","Středočeský kraj"
"38","Končel Václav  RSDr. ","56","KSČM","KSČM","odborný referent","Kladno","930","1.49"," ","22","Komunistická strana Čech a Moravy","Středočeský kraj"
"39","Konopásková Růžena   ","50","KSČM","KSČM","starostka","Mutějovice","1 123","1.80"," ","23","Komunistická strana Čech a Moravy","Středočeský kraj"
"41","Kouba Pavel   ","53","KSČM","KSČM","strojmistr ČD","Sadská","475","0.76"," ","25","Komunistická strana Čech a Moravy","Středočeský kraj"
"59","Kovář František   ","42","KSČM","KSČM","supervizor","Mladá Boleslav","367","0.58"," ","43","Komunistická strana Čech a Moravy","Středočeský kraj"
"27","Král Roman   ","37","KSČM","KSČM","živnostník","Kladno","1 073","1.72"," ","11","Komunistická strana Čech a Moravy","Středočeský kraj"
"28","Krejčí Miroslav   ","52","KSČM","KSČM","zemědělský tech.","Votice","607","0.97"," ","12","Komunistická strana Čech a Moravy","Středočeský kraj"
"51","Kubů Antonín   ","53","KSČM","KSČM","starosta","Žiželice","471","0.75"," ","35","Komunistická strana Čech a Moravy","Středočeský kraj"
"69","Kudláč Jan  RSDr. ","55","KSČM","KSČM","mistr","Dobříš","489","0.78"," ","53","Komunistická strana Čech a Moravy","Středočeský kraj"
"57","Kuchta Václav   ","58","KSČM","KSČM","ekonom","Klecany","121","0.19"," ","41","Komunistická strana Čech a Moravy","Středočeský kraj"
"68","Lambert Jaroslav  Ing. ","55","KSČM","KSČM","soukr. podnikatel","Sadská","212","0.33"," ","52","Komunistická strana Čech a Moravy","Středočeský kraj"
"24","Ledvina František  RSDr. ","54","KSČM","KSČM","předseda OV KSČM","Kolín","2 575","4.12"," ","8","Komunistická strana Čech a Moravy","Středočeský kraj"
"70","Lingr Antonín   ","58","KSČM","KSČM","dělník","Kladno","709","1.13"," ","54","Komunistická strana Čech a Moravy","Středočeský kraj"
"62","Lorenc František   ","63","KSČM","KSČM","ředitel KK","Žebrák","390","0.62"," ","46","Komunistická strana Čech a Moravy","Středočeský kraj"
"42","Lulák Václav   ","54","KSČM","KSČM","starosta","Otročiněves","414","0.66"," ","26","Komunistická strana Čech a Moravy","Středočeský kraj"
"46","Machová Vlasta   ","56","KSČM","KSČM","důchodce","Mladá Boleslav","640","1.02"," ","30","Komunistická strana Čech a Moravy","Středočeský kraj"
"30","Masár Julius   ","52","KSČM","KSČM","referent zásobování","Čelákovice","296","0.47"," ","14","Komunistická strana Čech a Moravy","Středočeský kraj"
"43","Mašín Jaroslav   ","63","KSČM","KSČM","starosta","Radim","925","1.48"," ","27","Komunistická strana Čech a Moravy","Středočeský kraj"
"10","Materna Josef  Ing. ","57","KSČM","KSČM","vedoucí výroby","Kralupy nad Vltavou","1 684","2.70","*","10","Komunistická strana Čech a Moravy","Středočeský kraj"
"66","Moravec Jan  Mgr. ","51","KSČM","KSČM","advokát","Neratovice","359","0.57"," ","50","Komunistická strana Čech a Moravy","Středočeský kraj"
"40","Mrkvička Josef   ","47","KSČM","KSČM","zedník","Žleby","857","1.37"," ","24","Komunistická strana Čech a Moravy","Středočeský kraj"
"44","Nedvěd Zdeněk   ","49","KSČM","KSČM","vedoucí provozu","Mělník","545","0.87"," ","28","Komunistická strana Čech a Moravy","Středočeský kraj"
"16","Novotný Josef  Ing. ","56","KSČM","KSČM","předseda ZD","Příbram","1 888","3.02","*","16","Komunistická strana Čech a Moravy","Středočeský kraj"
"34","Pasák Václav  Mgr. ","59","KSČM","KSČM","technik","Hostivice","202","0.32"," ","18","Komunistická strana Čech a Moravy","Středočeský kraj"
"53","Pavlík Milan   ","52","KSČM","KSČM","vedoucí vychovatel","Čáslav","408","0.65"," ","37","Komunistická strana Čech a Moravy","Středočeský kraj"
"3","Peška Ladislav  RNDr. ","42","KSČM","KSČM","soukromý podnikatel","Slaný","1 990","3.19","*","3","Komunistická strana Čech a Moravy","Středočeský kraj"
"33","Pokorný Jiří   ","62","KSČM","KSČM","dělník","Beroun","1 210","1.94"," ","17","Komunistická strana Čech a Moravy","Středočeský kraj"
"20","Polcar Josef   ","51","KSČM","KSČM","starosta","Pavlíkov","925","1.48"," ","4","Komunistická strana Čech a Moravy","Středočeský kraj"
"65","Posolda Pavel  Ing. ","41","KSČM","KSČM","podnikatel","Říčany","197","0.31"," ","49","Komunistická strana Čech a Moravy","Středočeský kraj"
"5","Skála Karel   ","58","KSČM","KSČM","předseda OV KSČM","Mladá Boleslav","3 034","4.86","*","5","Komunistická strana Čech a Moravy","Středočeský kraj"
"48","Slabý Vladimír  Ing. ","44","KSČM","BEZPP","soukr. podnikatel","Vlašim","427","0.68"," ","32","Komunistická strana Čech a Moravy","Středočeský kraj"
"17","Slavíček Josef   ","49","KSČM","KSČM","pracovník ČD","Choťovice","491","0.78"," ","1","Komunistická strana Čech a Moravy","Středočeský kraj"
"63","Snopek Petr   ","48","KSČM","KSČM","soukr. podnikatel","Sadská","175","0.28"," ","47","Komunistická strana Čech a Moravy","Středočeský kraj"
"58","Suchánek Josef  PhDr. CSc.","66","KSČM","KSČM","důchodce","Poděbrady","211","0.33"," ","42","Komunistická strana Čech a Moravy","Středočeský kraj"
"1","Svoboda Jiří  RSDr. ","48","KSČM","KSČM","soukromý dopravce","Příbram","3 932","6.30","*","1","Komunistická strana Čech a Moravy","Středočeský kraj"
"32","Syruček Jiří  Ing. ","56","KSČM","BEZPP","vedoucí provozu","Poděbrady","273","0.43"," ","16","Komunistická strana Čech a Moravy","Středočeský kraj"
"4","Šafařík Ladislav  PaedDr. ","53","KSČM","KSČM","asistent poslance","Nymburk","2 044","3.27","*","4","Komunistická strana Čech a Moravy","Středočeský kraj"
"23","Šebek Pavel   ","52","KSČM","KSČM","soukr. podnikatel","Černošice","256","0.41"," ","7","Komunistická strana Čech a Moravy","Středočeský kraj"
"61","Šimora Felix  Ing. ","58","KSČM","KSČM","technik","Libušín","303","0.48"," ","45","Komunistická strana Čech a Moravy","Středočeský kraj"
"11","Šlajchrt František   ","58","KSČM","KSČM","učitel","Mšec","1 421","2.27","*","11","Komunistická strana Čech a Moravy","Středočeský kraj"
"54","Šnajdrová Alena   ","54","KSČM","KSČM","tech. pracovník","Bakov nad Jizerou","241","0.38"," ","38","Komunistická strana Čech a Moravy","Středočeský kraj"
"52","Švenkrt Václav   ","50","KSČM","KSČM","dělník","Kladno","1 456","2.33"," ","36","Komunistická strana Čech a Moravy","Středočeský kraj"
"36","Vašek Josef   ","47","KSČM","KSČM","správce budov","Benešov","502","0.80"," ","20","Komunistická strana Čech a Moravy","Středočeský kraj"
"67","Vejdělek Zdeněk   ","51","KSČM","KSČM","starosta","Chotutice","315","0.50"," ","51","Komunistická strana Čech a Moravy","Středočeský kraj"
"60","Vendl Miroslav   ","39","KSČM","KSČM","technik","Kouřim","427","0.68"," ","44","Komunistická strana Čech a Moravy","Středočeský kraj"
"8","Vlasák Vladimír  JUDr. ","55","KSČM","KSČM","právník","Český Brod","1 564","2.50","*","8","Komunistická strana Čech a Moravy","Středočeský kraj"
"49","Vojtová Hana  Mgr. ","34","KSČM","KSČM","středoškol. učitelka","Neratovice","1 276","2.04"," ","33","Komunistická strana Čech a Moravy","Středočeský kraj"
"57","Altmanová Helena   ","46","KSČM","KSČM","zdravotní sestra","Bechyně","249","0.77"," ","45","Komunistická strana Čech a Moravy","Budějovický kraj"
"5","Baborová Vítězslava  Mgr. ","46","KSČM","KSČM","učitelka","Strakonice","1 772","5.51","*","5","Komunistická strana Čech a Moravy","Budějovický kraj"
"30","Boroš Tibor   ","54","KSČM","KSČM","podnikatel","Volary","199","0.61"," ","18","Komunistická strana Čech a Moravy","Budějovický kraj"
"1","Braný Petr  RSDr. ","49","KSČM","KSČM","předseda fin.kom.RM","České Budějovice","3 322","10.33","*","1","Komunistická strana Čech a Moravy","Budějovický kraj"
"17","Bubeník Jindřich   ","50","KSČM","KSČM","strojvůdce ČD","Chýnov","448","1.39"," ","5","Komunistická strana Čech a Moravy","Budějovický kraj"
"58","Čekal Josef   ","51","KSČM","KSČM","dělník","Nová Bystřice","252","0.78"," ","46","Komunistická strana Čech a Moravy","Budějovický kraj"
"38","Dvořák Antonín  RSDr. ","56","KSČM","KSČM","podnikatel","Písek","189","0.58"," ","26","Komunistická strana Čech a Moravy","Budějovický kraj"
"6","Dvořák Luboš  JUDr. ","43","KSČM","KSČM","právník","Vyšší Brod","822","2.55","*","6","Komunistická strana Čech a Moravy","Budějovický kraj"
"29","Hach Jan   ","53","KSČM","KSČM","starosta obce","Předotice","225","0.70"," ","17","Komunistická strana Čech a Moravy","Budějovický kraj"
