"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"16","Rozmarin Miloš","44","SDŽ","BEZPP","podnikatel","Velká Bíteš","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"41","Rychtecká Alžběta","69","SDŽ","BEZPP","důchodkyně","Kozlov","19","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"18","Říha Vladimír","21","SDŽ","SDŽ","student","Havlíčkův Brod","14","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"27","Skalníková Anna","70","SDŽ","BEZPP","důchodkyně","Pacov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"29","Stejskalová Jana","50","SDŽ","BEZPP","zaměstnankyně","Nové Veselí","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"49","Šimek Petr","23","SDŽ","BEZPP","zedník","Skřinářov","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"3","Štancl Ivan  JUDr.","44","SDŽ","BEZPP","advokát","Jihlava","64","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"33","Štursa Miroslav","61","SDŽ","BEZPP","důchodce","Velké Meziříčí","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"31","Tesař Libor","20","SDŽ","BEZPP","student","Velká Bíteš","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"14","Topolovská Martina","29","SDŽ","BEZPP","laborantka","Havlíčkův Brod","33","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"30","Trulík Milan","55","SDŽ","BEZPP","horník","Bystřice nad Pernštejnem","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"34","Váňa Josef","57","SDŽ","BEZPP","sociální kurátor","Vystrkov","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"6","Váňová Jaroslava","57","SDŽ","BEZPP","vychovatelka","Vystrkov","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"39","Vávrovská Běla","45","SDŽ","BEZPP","manažerka","Třebíč","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"46","Vinezeová Jaroslava","59","SDŽ","BEZPP","zaměstnankyně","Rantířov","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"10","Volavková Marie  Ing.","28","SDŽ","BEZPP","metodička KSSZ","Hubenov","37","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"13","Všianská Jarmila","62","SDŽ","SDŽ","zdravotní sestra","Velká Bíteš","16","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"5","Vyvíjal Vítězslav","60","SDŽ","BEZPP","starosta obce Vyskytná nad Jih","Vyskytná nad Jihlavou","11","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"25","Winterlingová Tereza","26","SDŽ","BEZPP","zdravotní sestra","Velké Meziříčí","24","0,00",NA,NA,"SDŽ - Strana důstojného života","Vysočina"
"54","Aipldauer Erik","28","SDŽ","ČSSD","dělník","Znojmo","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"27","Cikánková Ludmila  Mgr.","35","SDŽ","BEZPP","ředitelka","Znojmo","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"45","Drozd Leoš","22","SDŽ","BEZPP","kadeřník","Kravsko","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"37","Drozdová Marie","45","SDŽ","BEZPP","zaměstnankyně Českých drah","Kravsko","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"12","Dvořák Jaroslav","70","SDŽ","SDŽ","důchodce","Kuřim","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"62","Grenarová Zdeňka","67","SDŽ","BEZPP","důchodce","Žďárná","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"48","Grepl Jaromír","48","SDŽ","BEZPP","operátor","Cetkovice","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"35","Hrnčiřík Pavel","27","SDŽ","BEZPP","topenář","Drnholec","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"44","Hynková Helena","49","SDŽ","BEZPP","kadeřnice","Letovice","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"26","Janoušek Tomáš","40","SDŽ","BEZPP","mistr","Kuřim","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"20","Justová Marie","43","SDŽ","BEZPP","inspektor kvality","Černá Hora","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"33","Kadlečík Jiří","33","SDŽ","BEZPP","živnostník","Hrušovany nad Jevišovkou","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"47","Kapar Roman","40","SDŽ","BEZPP","zahradník","Znojmo","12","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"50","Kaparová Jana  Mgr.","61","SDŽ","BEZPP","učitelka","Znojmo","13","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"9","Kočí Lenka","33","SDŽ","BEZPP","bankovní poradce","Hrušovany nad Jevišovkou","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"6","Kolouchová Aneta","43","SDŽ","BEZPP","podnikatelka","Boskovice","32","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"11","Komenda Libor","37","SDŽ","BEZPP","podnikatel","Žerotice","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"19","Komendová Dagmar","30","SDŽ","BEZPP","mateřská dovolená","Žerotice","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"53","Komínková Blanka","28","SDŽ","ČSSD","úřednice","Hrabětice","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"18","Konečná Dáša","41","SDŽ","BEZPP","vedoucí kuchařka","Šlapanice","14","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"13","Kozlová Marie","62","SDŽ","BEZPP","důchodce","Brno","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"36","Krátký Michal","34","SDŽ","BEZPP","podnikatel","Lhota Rapotina","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"63","Matula Vladimír","28","SDŽ","BEZPP","dělník","Znojmo","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"55","Moltáš Vladimír","57","SDŽ","ČSSD","podnikatel","Znojmo","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"2","Najda Vladimír  Ing.","41","SDŽ","SDŽ","technik","Kravsko","39","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"41","Najdová Martina","19","SDŽ","BEZPP","studentka","Pavlice","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"40","Nečasová Marie","67","SDŽ","BEZPP","důchodce","Sloup","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"15","Nezveda Jaroslav  Ing.","53","SDŽ","BEZPP","podnikatel","Žerotice","15","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"51","Nezveda Martin","29","SDŽ","BEZPP","podnikatel","Dyjákovice","11","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"30","Pačinek Antonín","48","SDŽ","BEZPP","podnikatel","Boskovice","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"23","Palo Zdenko","32","SDŽ","BEZPP","zedník","Znojmo","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"7","Pospíšil Pavel  Ing.","27","SDŽ","BEZPP","lesní inženýr","Kozlany","18","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"34","Přibyl Jiří","69","SDŽ","BEZPP","důchodce","Valchov","13","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"39","Rada Petr","22","SDŽ","BEZPP","řidič","Hostim","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"49","Reichl Libor","34","SDŽ","ČSSD","technik","Hrušovany nad Jevišovkou","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"1","Reichl Patrik  Ing.","32","SDŽ","BEZPP","řed.Divize Regiony, Czech inv.","Hrušovany nad Jevišovkou","40","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"29","Reichlová Jana  Ing.","29","SDŽ","BEZPP","zahradnice","Hrabětice","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"16","Richter Jan","68","SDŽ","BEZPP","důchodce","Kuničky","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"8","Richter Pavel","29","SDŽ","BEZPP","prodavač","Žďárná","18","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"43","Sára František","21","SDŽ","BEZPP","dělník","Olbramkostel","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"3","Sedlák Jiří","62","SDŽ","SDŽ","technik","Znojmo","27","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"21","Sedlák Jiří","42","SDŽ","BEZPP","programátor","Znojmo","12","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"57","Sedlák Přemysl","25","SDŽ","BEZPP","obchodní zástupce","Znojmo","0","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"64","Sedláková Jana","51","SDŽ","BEZPP","invalidní důchodce","Němčice","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"59","Sedláková Milena","61","SDŽ","BEZPP","úřednice","Znojmo","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"22","Sekanina Stanislav","56","SDŽ","BEZPP","podnikatel","Boskovice","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"42","Schützová Květoslava","60","SDŽ","BEZPP","podnikatelka","Boskovice","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"60","Soldán Antonín","59","SDŽ","BEZPP","invalidní důchodce","Boskovice","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"14","Soldán Simon","34","SDŽ","BEZPP","mechanik","Boskovice","29","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"46","Soldánová Miroslava","56","SDŽ","BEZPP","operátor","Boskovice","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"25","Staňková Eva","31","SDŽ","BEZPP","úřednice","Znojmo","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"58","Svoboda František","65","SDŽ","BEZPP","dělník","Znojmo","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"61","Šarayová Jitka","28","SDŽ","BEZPP","dělnice","Znojmo","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"31","Šebela Milan  Mgr.","53","SDŽ","BEZPP","učitel","Znojmo","20","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"4","Ševčík Vladimír","42","SDŽ","BEZPP","skladník","Suchý","44","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"28","Školl Jiří","58","SDŽ","BEZPP","seřizovač","Brno","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"56","Škvařilová Magdalena","77","SDŽ","BEZPP","důchodce","Němčice","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"52","Šťava Milan  Mgr.","34","SDŽ","ČSSD","podnikatel","Znojmo","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"10","Trojan Oldřich  Ing.","72","SDŽ","SDŽ","důchodce","Brno","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"38","Valášková Ludmila","49","SDŽ","BEZPP","podnikatelka","Boskovice","11","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"17","Valentová Petra","22","SDŽ","BEZPP","dělnice","Hevlín","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"24","Veselý Karel","64","SDŽ","BEZPP","podnikatel","Brno","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"32","Volková Lucie","28","SDŽ","BEZPP","operátor","Boskovice","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"5","Zemánková Jana","36","SDŽ","BEZPP","inspektor kvality","Boskovice","50","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"65","Zezula Lukáš","21","SDŽ","BEZPP","prodavač","Lukov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Jihomoravský kraj"
"4","Bartošek Stanislav  Bc.","47","SDŽ","SDŽ","ekonom","Šumperk","42","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"38","Bartošek Tomáš","22","SDŽ","BEZPP","student","Zábřeh","13","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"54","Běhalová Květoslava","64","SDŽ","SDŽ","zdravotní sestra","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"13","Červenková Vladimíra","32","SDŽ","BEZPP","zdravotní sestra","Přáslavice","17","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"42","Dokoupilová Světlana","46","SDŽ","BEZPP","sociální pracovnice","Prostějov","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"57","Dudek Ivo","45","SDŽ","SDŽ","invalidní důchodce","Prostějov","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"27","Dudková Marta","44","SDŽ","SDŽ","prodavačka","Prostějov","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"25","Dzámová Pavla","43","SDŽ","BEZPP","sanitářka","Olomouc","12","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"45","Francová Marie","35","SDŽ","BEZPP","zaměstnankyně","Olomouc","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"30","Fučíková Jiřina","41","SDŽ","BEZPP","zdravotní sestra","Prostějov","14","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"36","Haiclová Jiřina","74","SDŽ","SDŽ","úřednice","Prostějov","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"15","Haubert Stanislav","67","SDŽ","SDŽ","úředník","Čelechovice na Hané","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"16","Hofmanová Naděžda","56","SDŽ","BEZPP","zdravotní sestra","Obědkovice","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"22","Horák Milan","62","SDŽ","BEZPP","podnikatel","Šumperk","12","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"44","Hošťálek Arnošt","76","SDŽ","SDŽ","úředník","Prostějov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"39","Kabátová Vilemína","67","SDŽ","SDŽ","podnikatelka","Prostějov","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"48","Kočík Jiří","45","SDŽ","SDŽ","živnostník","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"3","Koupilová Monika  Bc.","37","SDŽ","BEZPP","zdravotní sestra","Litovel","54","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"34","Koutná Irena","77","SDŽ","SDŽ","důchodkyně","Prostějov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"29","Král Martin","30","SDŽ","BEZPP","zaměstnanec","Zábřeh","17","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"49","Kratochvílová Ivana","49","SDŽ","BEZPP","podnikatelka","Prostějov","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"10","Kratochvílová Pavla","29","SDŽ","BEZPP","podnikatelka","Prostějov","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"7","Kuchařová Olga","59","SDŽ","SDŽ","technická pracovnice","Prostějov","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"37","Lasovský Jiří","51","SDŽ","SDŽ","letecký instruktor","Čelechovice na Hané","11","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"1","Maceják Marek","38","SDŽ","SDŽ","technik","Olomouc","79","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"59","Macko Rudolf","59","SDŽ","SDŽ","zedník","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"53","Magdziak Jiří","27","SDŽ","BEZPP","dělník","Pňovice","19","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"46","Martinák František","58","SDŽ","BEZPP","řidič","Prostějov","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"23","Molíková Jiřina","62","SDŽ","BEZPP","ošetřovatelka","Prostějov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"56","Nezvalová Jiřina","60","SDŽ","SDŽ","textilní pracovnice","Prostějov","0","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"47","Paulinová Iveta","40","SDŽ","SDŽ","poštovní doručovatelka","Hradčany-Kobeřice","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"60","Pejřová Jitka","58","SDŽ","SDŽ","domácí ošetřovatelka","Prostějov","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"43","Petřík Zdeněk","76","SDŽ","SDŽ","montér","Prostějov","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"21","Podhorná Eva","53","SDŽ","SDŽ","sociální pracovnice","Prostějov","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"51","Preisová Olga","67","SDŽ","SDŽ","zdravotní sestra","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"50","Rubeš Jiří","61","SDŽ","SDŽ","úředník","Prostějov","0","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"5","Rytíř Jan  JUDr.","40","SDŽ","BEZPP","právník občanského sdružení","Velký Týnec","285","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"18","Rytířová Jitka  Mgr.","40","SDŽ","BEZPP","učitelka ZŠ","Velký Týnec","52","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"26","Salaj Karol","61","SDŽ","SDŽ","podnikatel","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"12","Skopal Robert","30","SDŽ","SDŽ","živnostník","Prostějov","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"11","Sosík Alois","64","SDŽ","SDŽ","technik","Česká Ves","13","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"9","Stružková Anna","66","SDŽ","SDŽ","sociální pracovnice","Prostějov","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"19","Svoboda gen. František","84","SDŽ","BEZPP","generál ve výslužbě","Prostějov","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"31","Tomášek Jiří","63","SDŽ","BEZPP","stolař","Čelechovice na Hané","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"8","Vaculík Stanislav  Ing.","48","SDŽ","BEZPP","vedoucí provozu","Olomouc","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"41","Vařeka Ladislav","63","SDŽ","SDŽ","hospodářský pracovník","Čelechovice na Hané","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"55","Vařeková Marta","61","SDŽ","SDŽ","prodavačka","Čelechovice na Hané","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"17","Vašina Lukáš","18","SDŽ","BEZPP","student","Olomouc","12","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"28","Vašina Rudolf","44","SDŽ","BEZPP","zahradní architekt","Olomouc","19","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"33","Vašinová Vilma","40","SDŽ","SDŽ","podnikatelka","Olomouc","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"2","Vejvoda Jiří","57","SDŽ","BEZPP","ředitel Sdružení zdrav.postiž.","Prostějov","53","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"58","Vőrős Josef","69","SDŽ","SDŽ","invalidní důchodce","Prostějov","0","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"6","Vysloužil Zdeněk","42","SDŽ","SDŽ","podnikatel","Prostějov","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"24","Zatloukal Adam","24","SDŽ","BEZPP","živnostník","Prostějov","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"32","Zatloukal Josef","69","SDŽ","SDŽ","úředník","Prostějov","1","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"14","Zatloukalová Alena","57","SDŽ","SDŽ","technická pracovnice","Prostějov","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"52","Zatloukalová Naďa","66","SDŽ","SDŽ","zdravotní sestra","Prostějov","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"35","Žlab Zdeněk","44","SDŽ","BEZPP","zaměstnanec","Bystročice","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Olomoucký kraj"
"12","Bartošíková Bronislava  Ing.","43","SDŽ","BEZPP","vedoucí výpočetní stanice","Staré Město","16","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"27","Batěk František","77","SDŽ","SDŽ","důchodce","Zlín","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"42","Borová Daniela","74","SDŽ","SDŽ","důchodkyně","Slavičín","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"13","Cáb Miroslav","30","SDŽ","BEZPP","zástupce vedoucího výroby","Rožnov pod Radhoštěm","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"25","Daňa Petr","29","SDŽ","BEZPP","konstruktér","Trnava","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"6","Daňková Silvie  PharmDr.","30","SDŽ","BEZPP","lékárník","Zlín","15","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"33","Dobeš Martin","26","SDŽ","BEZPP","montážní dělník","Valašské Meziříčí","15","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"17","Fürst Jiří","29","SDŽ","BEZPP","vedoucí provozu","Žlutava","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"39","Gajdušková Františka","69","SDŽ","SDŽ","důchodkyně","Zlín","3","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"38","Grebeníček Josef","61","SDŽ","BEZPP","revizní technik, zastupitel","Břestek","29","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"46","Grebeníčková Pavla","53","SDŽ","BEZPP","zaměstnankyně","Břestek","16","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"11","Gross Otto","55","SDŽ","BEZPP","státní zaměstnanec","Holešov","19","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"2","Hála Petr  JUDr.","60","SDŽ","BEZPP","soukromý podnikatel","Holešov","35","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"37","Janováčová Eva","26","SDŽ","BEZPP","kadeřnice","Velehrad","2","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"28","Kopecká Milada","68","SDŽ","SDŽ","důchodkyně","Otrokovice","7","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"35","Kopečný Lubomír","49","SDŽ","BEZPP","svářeč","Hrobice","6","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"26","Krauseová Andrea","26","SDŽ","BEZPP","účetní","Břestek","23","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"30","Kubjátová Andrea","27","SDŽ","BEZPP","cenová referentka","Valašské Meziříčí","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"32","Lángová Eva","53","SDŽ","BEZPP","vychovatelka zemědělské školy","Staré Město","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"14","Lišková Renata","37","SDŽ","BEZPP","pečovatelka","Martinice","22","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"40","Manďáková Věra","63","SDŽ","BEZPP","důchodkyně","Slušovice","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"23","Maniš František  Ing.","75","SDŽ","SDŽ","důchodce","Zlín","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"21","Marcin Tomáš","21","SDŽ","BEZPP","student","Holešov","14","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"9","Martinek Daniel","31","SDŽ","BEZPP","vedoucí obchodního oddělení","Střítež nad Bečvou","4","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"34","Mazáčová Lucie","27","SDŽ","BEZPP","sekretářka","Uherské Hradiště","8","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"41","Mičulková Irena","38","SDŽ","BEZPP","skladnice","Valašské Meziříčí","13","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"15","Miklík Ladislav","52","SDŽ","BEZPP","zootechnik","Zahnašovice","16","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"24","Mravcová Jana  JUDr.","46","SDŽ","BEZPP","podnikatelka","Zlín","9","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"7","Patka Jan  Ing.","58","SDŽ","BEZPP","pracovník finančního úřadu","Břestek","37","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"10","Pavlusíková Diana","37","SDŽ","BEZPP","výtvarnice","Kněžpole","10","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"5","Píštěk Jan  MUDr.","43","SDŽ","BEZPP","gynekolog","Břestek","73","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"8","Rafajová Jiřina  Mgr.","64","SDŽ","BEZPP","učitelka","Holešov","26","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
"20","Semelová Marie","55","SDŽ","BEZPP","účetní","Slušovice","5","0,00",NA,NA,"SDŽ - Strana důstojného života","Zlínský kraj"
